complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Vuoi del pane oppure delle torte?,Vuoi ___ pane oppure delle torte?,Do you want some bread or some cakes?,,,del,il,un,dei,A,A2,Confronto Articoli,"Comparison of articles: 'del' is the partitive article for masculine singular nouns like 'pane', expressing 'some bread'. This contrasts with 'delle' for feminine plural 'torte'.",https://www.lawlessitalian.com/grammar/articles/partitive/
La mattina mi sveglio alle sette e faccio colazione velocemente.,La mattina mi sveglio alle sette e ___ colazione velocemente.,In the morning I wake up at seven and have breakfast quickly.,,,bevo,faccio,prendo,mangio,B,A2,Routine Quotidiana Dettagliata (vocabolario),"Daily routine expressions: 'fare colazione' is the standard Italian expression for 'to have breakfast', unlike English which uses different verbs.",https://www.lawlessitalian.com/vocabulary/food-drink/meals/
All'università studio letteratura italiana e storia dell'arte.,All'università studio letteratura italiana e storia ___.,At university I study Italian literature and art history.,,,dell'arte,di arte,dell'arti,delle arte,A,A2,Scuola e Università (vocabolario),The preposition 'di' contracts with the definite article 'l'' to form 'dell'' before feminine nouns starting with a vowel like 'arte'.,https://www.lawlessitalian.com/grammar/prepositions-contractions/
"Quando ho mal di testa, prendo un'aspirina.","Quando ho mal di testa, prendo ___.","When I have a headache, I take an aspirin.",,,un'aspirina,una aspirina,un aspirina,l'aspirina,A,A2,Salute (vocabolario),The indefinite article 'una' becomes 'un'' before feminine nouns starting with a vowel like 'aspirina'.,https://www.lawlessitalian.com/grammar/indefinite-articles/
Maria si è vestita elegantemente per la festa.,Maria ___ vestita elegantemente per la festa.,Maria dressed elegantly for the party.,,,si è,si ha,è si,ha si,A,A2,Verbi Riflessivi (presente e passato prossimo),"Reflexive verbs in the passato prossimo use 'essere' as auxiliary, and the past participle agrees with the subject.",https://www.lawlessitalian.com/grammar/reflexive-verbs/
Ho comprato del pane fresco dal fornaio.,Ho comprato ___ pane fresco dal fornaio.,I bought some fresh bread from the baker.,,,del,il,un,dello,A,A2,Confronto Articoli,The partitive article 'del' (di + il) expresses 'some' or an unspecified quantity before masculine singular nouns.,https://www.lawlessitalian.com/grammar/partitive-articles/
Vorrei delle mele rosse per la torta.,Vorrei ___ mele rosse per la torta.,I would like some red apples for the cake.,,,delle,le,una,della,A,A2,Confronto Articoli,The partitive article 'delle' (di + le) expresses 'some' before feminine plural nouns.,https://www.lawlessitalian.com/grammar/partitive-articles/
Abbiamo visto un film molto interessante ieri sera.,Abbiamo ___ un film molto interessante ieri sera.,We saw a very interesting movie last night.,,,visto,veduto,vista,vedere,A,A2,Participio Passato (irregolari frequenti),"The verb 'vedere' has the irregular past participle 'visto'. With auxiliary 'avere', the participle doesn't agree with the subject.",https://www.lawlessitalian.com/grammar/past-participle/
Ogni sera guardo la televisione prima di andare a letto.,Ogni sera guardo la televisione prima di ___ a letto.,Every evening I watch television before going to bed.,,,andare,vado,ando,va,A,A2,Routine Quotidiana Dettagliata (vocabolario),"After the preposition 'di', verbs must be in the infinitive form. 'Andare' is the infinitive of the verb 'to go'.",https://www.lawlessitalian.com/grammar/infinitive/
Vado sempre in palestra dopo il lavoro.,Vado ___ in palestra dopo il lavoro.,I always go to the gym after work.,,,sempre,mai,qui,domani,A,A2,Avverbi di Frequenza/Tempo/Luogo,Adverbs of frequency like 'sempre' (always) indicate how often an action occurs and typically follow the verb in Italian.,https://www.lawlessitalian.com/grammar/adverbs/
Marco abita qui da quando era bambino.,Marco abita ___ da quando era bambino.,Marco has lived here since he was a child.,,,qui,là,oggi,presto,A,A2,Avverbi di Frequenza/Tempo/Luogo,Adverbs of place like 'qui' (here) indicate location and can be used with expressions of duration like 'da quando'.,https://www.lawlessitalian.com/grammar/adverbs/
Partiamo per Milano fra un'ora.,Partiamo per Milano ___ un'ora.,We're leaving for Milan in an hour.,,tra,fra,da,fa,per,A,A2,"Espressioni di Tempo (fa, da, tra/fra)","'Fra' (or 'tra') expresses future time, meaning 'in' or 'within' a certain time period from now.",https://www.lawlessitalian.com/grammar/prepositions/time/
Mia figlia studierà medicina all'università.,Mia figlia ___ medicina all'università.,My daughter will study medicine at university.,,,studierà,studia,ha studiato,studiava,A,A2,Futuro Semplice,The future tense expresses actions that will happen later. 'Studierà' is the third person singular future of 'studiare'.,https://www.lawlessitalian.com/grammar/verbs/future-tense/
Mi sono alzata presto stamattina.,Mi ___ alzata presto stamattina.,I got up early this morning.,feminine speaker,,sono,ho,sto,era,A,A2,Verbi Riflessivi (presente e passato prossimo),Reflexive verbs in the passato prossimo use 'essere' as auxiliary and the past participle agrees with the subject. 'Alzarsi' becomes 'mi sono alzata' for a female speaker.,https://www.lawlessitalian.com/grammar/verbs/reflexive/
Ho comprato il pane e lo porto a casa.,Ho comprato il pane e ___ porto a casa.,I bought the bread and I'm bringing it home.,,,lo,la,li,le,A,A2,Pronomi Diretti,Direct object pronouns replace the direct object. 'Lo' replaces masculine singular nouns like 'il pane' and comes before the conjugated verb.,https://www.lawlessitalian.com/grammar/pronouns/direct-object/
Che programmi hai per il weekend?,Che ___ hai per il weekend?,What plans do you have for the weekend?,,,programmi,progetti,problemi,prodotti,A,A2,"Programmi (piani futuri, inviti)",'Programmi' means plans or programs and is commonly used when asking about future activities or schedules.,https://www.lawlessitalian.com/vocabulary/planning/
Ai bambini è piaciuta la festa di compleanno.,Ai bambini è ___ la festa di compleanno.,The children liked the birthday party.,,,piaciuta,piaciuto,piaciuti,piaciute,A,A2,"Piacere (con pronomi, passato)","With 'piacere' in passato prossimo, the past participle agrees with the subject: 'la festa' (feminine singular) = 'piaciuta'.",https://www.lawlessitalian.com/grammar/piacere/
Gli telefono ogni domenica per salutarlo.,___ telefono ogni domenica per salutarlo.,I call him every Sunday to greet him.,,,Gli,Lo,Li,Le,A,A2,Pronomi Indiretti,Indirect object pronoun 'gli' means 'to him' and is used with 'telefonare a qualcuno'.,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Quest'estate andremo al mare per le vacanze.,Quest'estate ___ al mare per le vacanze.,This summer we will go to the sea for vacation.,,,andremo,andiamo,siamo andati,andavamo,A,A2,Futuro Semplice,Future tense 'andremo' (we will go) expresses future plans and intentions.,https://www.lawlessitalian.com/grammar/future-tense/
Andiamo al parco insieme questo pomeriggio!,___ al parco insieme questo pomeriggio!,Let's go to the park together this afternoon!,,,Andiamo,Vai,Andate,Vado,A,A2,Imperativo (tu/noi/voi),Imperative 'noi' form 'andiamo' expresses suggestions and proposals (let's...).,https://www.lawlessitalian.com/grammar/imperative/
Ieri abbiamo visto un film molto interessante.,Ieri abbiamo ___ un film molto interessante.,Yesterday we saw a very interesting movie.,,,visto,vedere,veduto,vediamo,A,A2,Participio Passato (irregolari frequenti),Past participle 'visto' (seen) is the irregular form of 'vedere' used in passato prossimo.,https://www.lawlessitalian.com/grammar/present-perfect/
I bambini stanno per uscire di casa.,I bambini ___ per uscire di casa.,The children are about to leave the house.,,,stanno,sono,vanno,escono,A,A2,Stare per + Infinito,The construction 'stare per + infinitive' expresses immediate future or something about to happen. 'Stanno per' means 'they are about to'.,https://www.lawlessitalian.com/grammar/verbs/stare-per-infinitive/
La lezione sta per finire tra cinque minuti.,La lezione sta ___ finire tra cinque minuti.,The lesson is about to end in five minutes.,,,di,per,a,da,B,A2,Stare per + Infinito,"In the construction 'stare per + infinitive', the preposition 'per' is required between 'stare' and the infinitive verb.",https://www.lawlessitalian.com/grammar/verbs/stare-per-infinitive/
All'università studio lettere moderne.,All'università studio ___ moderne.,At university I study modern literature.,,,lettere,materie,lezioni,lingue,A,A2,Scuola e Università (vocabolario),"University vocabulary: 'lettere moderne' refers to the academic field of modern literature studies, a common degree program in Italian universities.",https://www.lawlessitalian.com/vocabulary/education/
Da bambina andavo spesso al mare con la famiglia.,Da bambina ___ spesso al mare con la famiglia.,As a child I often went to the sea with my family.,feminine speaker,,sono andata,vado,andavo,andrò,C,A2,Ricordi (narrazione semplice),Childhood memories require the imperfetto. 'Andavo' expresses repeated past action. The hint clarifies the feminine speaker context for 'bambina'.,https://www.lawlessitalian.com/grammar/verbs/imperfect/
Gli è piaciuta molto la cena di ieri sera.,___ è piaciuta molto la cena di ieri sera.,He really liked last night's dinner.,,,Gli,Le,Li,La,A,A2,"Piacere (con pronomi, passato)",The verb 'piacere' uses indirect object pronouns. 'Gli' (to him) is the masculine indirect pronoun. Note agreement: 'piaciuta' agrees with feminine 'cena'.,https://www.lawlessitalian.com/grammar/verbs/piacere/
"Scusi, potrei avere il menù del giorno?","Scusi, potrei avere il ___ del giorno?","Excuse me, could I have today's menu?",,,conto,tavolo,menù,piatto,C,A2,Ristorante (menu/prenotare/conti) (vocabolario),Restaurant vocabulary: 'il menù del giorno' means 'today's menu' or 'daily menu'. This is a common phrase when ordering at restaurants.,https://www.lawlessitalian.com/vocabulary/food-drink/restaurant/
"Bambini, finite i compiti e poi guardate la TV!","Bambini, ___ i compiti e poi guardate la TV!","Children, finish your homework and then watch TV!",,,finite,finire,finisce,finisco,A,A2,Imperativo (tu/noi/voi),The imperative form for 'voi' (you plural) of regular -ire verbs like 'finire' is formed by dropping the final -e from the infinitive.,https://www.lawlessitalian.com/grammar/imperative/
Marco telefona a sua nonna e le racconta delle vacanze.,Marco telefona a sua nonna e ___ racconta delle vacanze.,Marco calls his grandmother and tells her about the vacation.,,,le,gli,la,lo,A,A2,Pronomi Indiretti,The indirect object pronoun 'le' means 'to her' and refers to 'sua nonna' (his grandmother).,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Il professore spiega sempre tutto molto chiaramente agli studenti e gli dà molti esempi.,Il professore spiega sempre tutto molto chiaramente agli studenti e ___ dà molti esempi.,The professor always explains everything very clearly to the students and gives them many examples.,,,gli,le,li,lo,A,A2,Pronomi Indiretti,The indirect object pronoun 'gli' means 'to them' and refers to 'agli studenti' (to the students).,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Gli esami all'università sono molto difficili quest'anno.,___ esami all'università sono molto difficili quest'anno.,The exams at university are very difficult this year.,,,Gli,Le,Il,La,A,A2,Scuola e Università (vocabolario),The definite article for masculine plural nouns like 'esami' is 'gli'.,https://www.lawlessitalian.com/grammar/definite-articles/
Mia sorella va sempre in palestra il martedì sera.,Mia sorella va ___ in palestra il martedì sera.,My sister always goes to the gym on Tuesday evenings.,,,sempre,mai,raramente,qualche volta,A,A2,Avverbi di Frequenza/Tempo/Luogo,The adverb of frequency 'sempre' means 'always' and typically comes after the verb in Italian.,https://www.lawlessitalian.com/grammar/adverbs-frequency/
Ho iniziato questo corso d'italiano tre mesi fa.,Ho iniziato questo corso d'italiano tre mesi ___.,I started this Italian course three months ago.,,,fa,da,fra,per,A,A2,"Espressioni di Tempo (fa, da, tra/fra)",The expression 'fa' is used after a time period to indicate 'ago' - how long ago something happened.,https://www.lawlessitalian.com/grammar/time-expressions/
Il mio appartamento è vicino alla stazione dei treni.,Il mio appartamento è ___ alla stazione dei treni.,My apartment is near the train station.,,,vicino,lontano,dentro,sopra,A,A2,Casa e Quartiere (vocabolario),'Vicino a' means 'near to' or 'close to' and is used to describe proximity between places in a neighborhood.,https://www.lawlessitalian.com/vocabulary/home-neighborhood/
Nel nostro quartiere c'è una bella farmacia all'angolo.,Nel nostro quartiere ___ una bella farmacia all'angolo.,In our neighborhood there is a nice pharmacy on the corner.,,,c'è,ci sono,è,sono,A,A2,Casa e Quartiere (vocabolario),'C'è' (there is) is used with singular nouns to indicate existence or presence of something. It's the contraction of 'ci è'.,https://www.lawlessitalian.com/grammar/verbs/esserci/
Che cosa consigli dal menu oggi?,Che cosa consigli dal ___ oggi?,What do you recommend from the menu today?,,,menu,tavolo,piatto,conto,A,A2,Ristorante (menu/prenotare/conti) (vocabolario),'Menu' is used in Italian restaurants just like in English. 'Dal menu' means 'from the menu'.,https://www.lawlessitalian.com/vocabulary/restaurant/
Frequento l'università di Milano da tre anni.,Frequento ___ di Milano da tre anni.,I have been attending the University of Milan for three years.,,,l'università,la scuola,il liceo,l'ufficio,A,A2,Scuola e Università (vocabolario),'Frequentare l'università' means to attend university. The elided form 'l'università' is preferred in spoken Italian.,https://www.lawlessitalian.com/vocabulary/school/
"Hai visto le mie chiavi? Sì, le ho messe sul tavolo.","Hai visto le mie chiavi? Sì, ___ ho messe sul tavolo.","Have you seen my keys? Yes, I put them on the table.",,,le,li,la,lo,A,A2,Pronomi Diretti,Direct object pronouns replace the direct object. 'Le' replaces feminine plural nouns like 'le chiavi' and comes before the conjugated verb.,https://www.lawlessitalian.com/grammar/pronouns/direct-object/
