complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Il treno è stato cancellato a causa di un guasto tecnico.,Il treno ___ cancellato a causa di un guasto tecnico.,The train was canceled due to a technical failure.,,,è stato,sarà,era,fosse,A,B1,Viaggi (reclami/imprevisti),The passive form 'è stato cancellato' expresses a completed past event.,https://www.lawlessitalian.com/grammar/passive-voice/
"Non ce la faccio più, me ne vado a casa.","Non ___ faccio più, me ne vado a casa.","I can’t take it anymore, I’m going home.",,,ci la,ce la,ci le,ce le,B,B1,Ci e ne (avanzato),"The idiomatic expression 'ce la fare' means 'to manage, to cope'. The correct combined pronouns are 'ce la'.",https://www.lawlessitalian.com/grammar/ci-ne/
"Al ristorante ho preso il pesce, ma avrei preferito la carne.","Al ristorante ho preso il pesce, ma avrei ___ la carne.","At the restaurant I had the fish, but I would have preferred the meat.",,,preferito,preferita,preferire,preferendo,A,B1,Ristorante (recensioni/preferenze),The conditional perfect requires 'avrei' + past participle: 'avrei preferito'.,https://www.lawlessitalian.com/grammar/conditional/
Domani devo consegnare un progetto molto importante al lavoro.,Domani devo ___ un progetto molto importante al lavoro.,Tomorrow I have to deliver a very important project at work.,,,consegnare,consegno,consegnato,consegna,A,B1,Lavoro (vocabolario e frasi),"After 'devo', the verb must be in the infinitive: 'devo consegnare'.",https://www.lawlessitalian.com/grammar/modal-verbs/
"Dopo aver finito di scrivere il documento, non dimenticare di salvare le modifiche.","Dopo aver finito di scrivere il documento, non dimenticare di ___ le modifiche.","After you finish writing the document, don't forget to save the changes.",,,salvare,cancellare,stampare,inviare,A,B1,Tecnologia (uso quotidiano),The verb 'salvare' means 'to save' and is the standard term used in technology for saving files or changes ('le modifiche') on a computer or other device.,
Ho comprato il libro che mi hai consigliato.,Ho comprato il libro ___ mi hai consigliato.,I bought the book that you recommended to me.,,,che,cui,il quale,di cui,A,B1,Pronomi relativi (che/cui),The relative pronoun 'che' (that/which) is used here because it functions as the direct object of the verb 'consigliare' (you recommended the book). It is the most common and versatile relative pronoun.,https://www.lawlessitalian.com/grammar/relative-pronouns/
L'argomento di cui parliamo è molto complesso.,L'argomento di ___ parliamo è molto complesso.,The topic about which we are talking is very complex.,,,cui,che,quale,il quale,A,B1,Pronomi relativi (che/cui),"When a relative pronoun follows a preposition (in this case, 'di'), the pronoun 'cui' must be used. The expression is 'parlare di qualcosa' (to talk about something), so 'di cui' means 'about which'.",https://www.lawlessitalian.com/grammar/relative-pronouns/
"Siamo arrivati in albergo e la nostra camera era sporca, quindi abbiamo chiesto di cambiarla.","Siamo arrivati in albergo e la nostra camera era ___, quindi abbiamo chiesto di cambiarla.","We arrived at the hotel and our room was dirty, so we asked to change it.",,,sporca,pulita,grande,nuova,A,B1,Viaggi (reclami/imprevisti),"'Sporca' means 'dirty'. This adjective describes a problem, which is the logical reason for the action that follows: 'abbiamo chiesto di cambiarla' (we asked to change it).",
"Hai visto le mie chiavi? No, non le posso vedere.","Hai visto le mie chiavi? No, non ___ posso vedere.","Have you seen my keys? No, I can't see them.",,posso vederle,le,gli,ne,ci,A,B1,Verbi modali + pronomi clitici,"When a clitic pronoun is used with a modal verb ('potere') and an infinitive ('vedere'), it can be placed before the conjugated modal verb. The pronoun 'le' (them) is used because it refers to the feminine plural noun 'le chiavi'.",https://www.lawlessitalian.com/grammar/pronouns/clitic-pronoun-placement/
"Secondo me, il gelato italiano è migliore di quello americano.","Secondo me, il gelato italiano è ___ di quello americano.","In my opinion, Italian ice cream is better than American ice cream.",,più buono,migliore,peggiore,ottimo,buono,A,B1,Comparativi e superlativi (irregolarità),"The adjective 'buono' (good) has an irregular comparative form: 'migliore' (better). While 'più buono' is also common in spoken language, 'migliore' is the grammatically distinct irregular form.",https://www.lawlessitalian.com/grammar/adjectives/comparative-adjectives/
"Vorrei presentarti il mio migliore amico, si chiama Marco.","Vorrei ___ il mio migliore amico, si chiama Marco.","I would like to introduce my best friend to you, his name is Marco.",to you (informal),,presentarti,presentarlo,presentarmi,presentargli,A,B1,Relazioni,"The verb is 'presentare a qualcuno' (to introduce to someone). The indirect object pronoun for 'a te' (to you, informal) is 'ti'. When following an infinitive like 'presentare', the pronoun attaches to the end to form 'presentarti'.",
"Se studierai molto, supererai l'esame senza problemi.","Se studierai molto, ___ l'esame senza problemi.","If you study a lot, you will pass the exam without problems.",,,supererai,supereresti,superavi,superi,A,B1,Periodo ipotetico (I tipo),"The first type of conditional sentence ('periodo ipotetico della realtà') describes a real and likely possibility in the future. The standard structure is: 'Se' + future simple tense ('studierai'), followed by the future simple tense in the main clause ('supererai').",https://www.lawlessitalian.com/grammar/si-clauses-conditionals/
Gioco a pallavolo in una squadra universitaria da due anni.,Gioco a pallavolo in una ___ universitaria da due anni.,I have been playing on a university volleyball team for two years.,,,partita,gara,squadra,palestra,C,B1,Sport e hobby (vocabolario),"La parola 'squadra' in italiano si usa per indicare un gruppo di persone che praticano uno sport insieme, ovvero un team.",
Da bambino il mio più grande hobby era suonare il pianoforte.,Da bambino il mio più grande hobby era ___ il pianoforte.,"As a child, my biggest hobby was playing the piano.",,,giocare,suonare,praticare,toccare,B,B1,Sport e hobby (vocabolario),"In italiano si usa il verbo 'suonare' per l'azione di produrre musica con uno strumento musicale, mentre 'giocare' si usa per sport e giochi.",https://www.lawlessitalian.com/vocabulary/verbs/giocare-vs-suonare/
Ricordo che durante quel viaggio in montagna nevicava e faceva molto freddo.,Ricordo che durante quel viaggio in montagna nevicava e ___ molto freddo.,I remember that during that trip in the mountains it was snowing and it was very cold.,,,faceva,ha fatto,farebbe,fa,A,B1,Ricordi (narrazione estesa),"L'imperfetto ('faceva') si usa per le descrizioni nel passato, come le condizioni meteorologiche, che fanno da sfondo a una narrazione o a un ricordo.",https://www.lawlessitalian.com/grammar/tenses/imperfect/
"Imparando a gestire meglio il mio tempo, sono diventato più produttivo.","___ a gestire meglio il mio tempo, sono diventato più produttivo.","By learning to manage my time better, I have become more productive.",,,Imparato,Avere imparato,Imparando,Imparare,C,B1,Gerundio (usi),"Il gerundio ('imparando') può formare una proposizione subordinata che esprime il modo o la causa dell'azione principale. In questo caso, indica il modo in cui sono diventato più produttivo.",https://www.lawlessitalian.com/grammar/verbs/gerund/
Ho avuto un colloquio di lavoro per una posizione come project manager.,Ho avuto un ___ di lavoro per una posizione come project manager.,I had a job interview for a position as a project manager.,,,discorso,colloquio,contratto,incontro,B,B1,Lavoro (vocabolario e frasi),L'espressione 'colloquio di lavoro' è il termine specifico per indicare un'intervista formale con un potenziale datore di lavoro.,
"Se prendiamo il treno delle otto, arriveremo a Milano prima di pranzo.","Se prendiamo il treno delle otto, ___ a Milano prima di pranzo.","If we take the eight o'clock train, we will arrive in Milan before lunch.",,arriviamo,arriveremmo,siamo arrivati,arrivassimo,arriveremo,D,B1,Periodo ipotetico (I tipo),"Il periodo ipotetico del primo tipo (della realtà) si usa per un'ipotesi molto probabile. La struttura è: 'se' + presente indicativo nella condizione, e futuro semplice nella conseguenza.",https://www.lawlessitalian.com/grammar/verbs/hypothetical-clauses/
Il cameriere ci ha consigliato un vino locale che era davvero eccellente.,Il cameriere ci ha ___ un vino locale che era davvero eccellente.,The waiter recommended a local wine to us that was truly excellent.,,,ordinato,portato,chiesto,consigliato,D,B1,Ristorante (recensioni/preferenze),"Il verbo 'consigliare' significa 'dare un consiglio, raccomandare'. È il verbo appropriato per descrivere un suggerimento dato dal cameriere.",
"Non posso rispondere al telefono adesso, sto guidando in autostrada.","Non posso rispondere al telefono adesso, ___ guidando in autostrada.","I can't answer the phone right now, I'm driving on the highway.",,,sono,ero,sto,stavo,C,B1,Stare + gerundio (progressivo),La costruzione 'stare' al presente + gerundio ('sto guidando') si usa per descrivere un'azione che si sta svolgendo esattamente nel momento in cui si parla.,https://www.lawlessitalian.com/grammar/tenses/present-progressive/
"Hai il libro di Marco? Sì, glielo devo restituire domani.","Hai il libro di Marco? Sì, ___ devo restituire domani.","Do you have Marco's book? Yes, I have to return it to him tomorrow.",,devo restituirglielo,lo gli,glielo,gliela,gli,B,B1,Verbi modali + pronomi clitici,"When combining an indirect pronoun ('gli' - to him) and a direct pronoun ('lo' - it), 'gli' changes to 'glie-' and attaches to 'lo', forming 'glielo'. This combined pronoun can be placed before the conjugated modal verb.",https://www.lawlessitalian.com/grammar/pronouns/double-object-pronouns/
"Avevo fame, così ho preparato un panino.","___ fame, così ho preparato un panino.","I was hungry, so I made a sandwich.",,,Ho avuto,Avevo,Avrò,Avrei,B,B1,Imperfetto vs Passato prossimo,"The 'imperfetto' ('avevo') is used to describe a continuous state or condition in the past (being hungry). This state serves as the background for a specific, completed action expressed with the 'passato prossimo' ('ho preparato').",https://www.lawlessitalian.com/grammar/verbs/imperfect-vs-passato-prossimo/
"Per rilassarmi dopo il lavoro, mi piace fare yoga.","Per rilassarmi dopo il lavoro, mi piace ___ yoga.","To relax after work, I like to do yoga.",,praticare,giocare,fare,andare,provare,B,B1,Sport e hobby (vocabolario),"The verb 'fare' (to do/make) is commonly used in Italian to talk about participating in individual sports or activities, such as 'fare yoga', 'fare nuoto' (swimming), or 'fare una passeggiata' (to go for a walk).",
"Con il suo talento, quell'artista potrebbe diventare famoso in tutto il mondo.","Con il suo talento, quell'artista ___ diventare famoso in tutto il mondo.","With his talent, that artist could become famous all over the world.",,,può,potrà,poteva,potrebbe,D,B1,Condizionale presente,"The conditional mood ('condizionale presente') is used to express a possibility, a hypothesis, or a potential outcome. 'Potrebbe' ('he/she could') perfectly fits the context of speculating on the artist's future potential.",https://www.lawlessitalian.com/grammar/conditional-mood/
Chiamo i miei genitori ogni giorno per sapere come stanno.,Chiamo i miei genitori ___ giorno per sapere come stanno.,I call my parents every day to know how they are.,,,qualche,tutti,ogni,nessun,C,B1,Pronomi indefiniti,The indefinite adjective 'ogni' means 'every' or 'each'. It is invariable (it does not change form) and must be followed by a singular noun ('giorno'). 'Tutti' would require the plural form: 'tutti i giorni'.,https://www.lawlessitalian.com/grammar/adjectives/indefinite-adjectives/
Il nuovo ponte sarà costruito dall'ingegnere Rossi il prossimo anno.,Il nuovo ponte ___ dall'ingegnere Rossi il prossimo anno.,The new bridge will be built by engineer Rossi next year.,,,è costruito,sarà costruito,costruirà,era costruito,B,B1,Passivo (con essere),"To form the passive voice in the future, the simple future of 'essere' is used, followed by the past participle of the main verb. The participle must agree with the subject ('il nuovo ponte' is masculine singular, so we use 'costruito'). 'Sarà costruito' means 'will be built'.",https://www.lawlessitalian.com/grammar/verbs/passive-voice/
"Da bambino, durante le vacanze estive, trascorrevo intere giornate in spiaggia con i miei cugini.","Da bambino, durante le vacanze estive, ___ intere giornate in spiaggia con i miei cugini.","As a child, during summer holidays, I used to spend entire days at the beach with my cousins.",,,trascorrevo,ho trascorso,trascorro,trascorrerò,A,B1,Ricordi (narrazione estesa),"The imperfect 'trascorrevo' is used for habitual actions in the past, especially childhood memories that happened repeatedly.",https://www.lawlessitalian.com/grammar/imperfect/
La mia migliore amica ed io ci conosciamo da più di dieci anni.,La mia migliore amica ed io ___ conosciamo da più di dieci anni.,My best friend and I have known each other for more than ten years.,,,ci,si,vi,li,A,B1,Relazioni,The reciprocal pronoun 'ci' is used when two or more people do something to each other (conoscersi).,https://www.lawlessitalian.com/grammar/reciprocal-pronouns/
