"complete_sentence","question_text","english_translation","hint","alternate_correct_responses","option_a","option_b","option_c","option_d","correct_option","cefr_level","topic","explanation","resource"
"Oggi la professoressa spiega una nuova regola di grammatica.","Oggi la ___ spiega una nuova regola di grammatica.","Today the teacher (female) explains a new grammar rule.","","","lezione","aula","professoressa","mensa","C","A2","Scuola/Università (base)","Only a person (professoressa) can perform the action of 'spiegare' (explaining). A 'lezione' is the event, 'aula' is the room, and 'mensa' is the cafeteria.","https://www.lawlessitalian.com/vocabulary/school/"
"Purtroppo non ho capito niente della spiegazione del professore.","Purtroppo non ho capito ___ della spiegazione del professore.","Unfortunately, I understood nothing of the professor's explanation.","Synonym for 'nulla'","nulla","niente","mai","sempre","ancora","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The negative structure 'non... niente' means 'nothing'. It requires 'non' before the verb and 'niente' after it.","https://www.lawlessitalian.com/grammar/negative-adverbs/"
"Il pacco che aspetto non è ancora arrivato.","Il pacco che aspetto non è ___ arrivato.","The package I am waiting for has not arrived yet.","","","ancora","niente","sempre","già","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The phrase 'non... ancora' means 'not yet'. It is used to indicate that an expected action has not happened up to the present moment.","https://www.lawlessitalian.com/grammar/negative-adverbs/"
"Prendi l'ombrello, il cielo è grigio e sta per piovere.","Prendi l'ombrello, il cielo è grigio e sta ___ piovere.","Take the umbrella, the sky is gray and it is about to rain.","","","per","a","di","da","A","A2","Stare per + infinito","The construction 'stare per' + infinitive expresses an action that is about to happen in the immediate future.","https://www.lawlessitalian.com/grammar/stare-per/"
"Siamo andati in vacanza in Spagna due mesi fa.","Siamo andati in vacanza in Spagna due mesi ___.","We went on vacation to Spain two months ago.","Indicates past time","","fa","da","tra","fra","A","A2","Espressioni di tempo (fa, da, tra/fra; ore)","'Fa' is equivalent to the English 'ago' and is placed after the time period to indicate a completed action in the past.","https://www.lawlessitalian.com/grammar/time-expressions/"
"Il mio ufficio si trova al quinto piano del palazzo.","Il mio ufficio si trova al ___ piano del palazzo.","My office is on the fifth floor of the building.","Ordinal number for 5","","quinto","cinque","quinti","cinquantesimo","A","A2","Numeri ordinali","Floors of a building are expressed using ordinal numbers (primo, secondo, terzo...). The ordinal for five is 'quinto'.","https://www.lawlessitalian.com/vocabulary/ordinal-numbers/"
"Per arrivare in centro a piedi ci vuole un'ora.","Per arrivare in centro a piedi ci ___ un'ora.","To get downtown on foot, it takes an hour.","Impersonal, singular time","","vuole","vogliono","mette","metto","A","A2","Volerci vs. Metterci","'Volerci' is used impersonally to state the time required for a task. Since the time is singular ('un'ora'), the verb is 'vuole' (ci vuole).","https://www.lawlessitalian.com/grammar/volerci-metterci/"
"Se ti piace la mia penna, te la regalo volentieri.","Se ti piace la mia penna, te ___ regalo volentieri.","If you like my pen, I will gladly give it to you.","Combined pronoun for 'la penna'","","la","lo","le","li","A","A2","Pronomi Combinati","The combined pronoun 'te la' is formed by the indirect object 'ti' (to you) becoming 'te' when followed by the direct object 'la' (it, referring to 'la penna').","https://www.lawlessitalian.com/grammar/combined-pronouns/"
"Da piccolo andavo spesso al mare con i miei nonni.","Da piccolo ___ spesso al mare con i miei nonni.","As a small child, I often went to the seaside with my grandparents.","Describes a habitual action in the past","","andavo","sono andato","vado","andrò","A","A2","Ricordi (narrazione semplice)","The 'imperfetto' (andavo) is used to describe habitual or repeated actions in the past, while 'passato prossimo' is for single, completed events.","https://www.lawlessitalian.com/grammar/imperfetto/"
"In estate nel sud Italia fa molto caldo.","In estate nel sud Italia ___ molto caldo.","In the summer in southern Italy it is very hot.","","","fa","è","ha","sta","A","A2","Tempo (weather) – esteso","Italian uses the verb 'fare' (to make/do) to describe weather conditions like hot or cold: 'fa caldo' (it is hot), 'fa freddo' (it is cold).","https://www.lawlessitalian.com/vocabulary/weather/"
"Signor Rossi, entri pure, l'avvocato La aspetta.","Signor Rossi, ___ pure, l'avvocato La aspetta.","Mr. Rossi, please come in, the lawyer is waiting for you.","Formal command addressed to a man","","entri","entra","entrare","entrate","A","A2","Imperativo Formale","When addressing someone formally (Lei), use the subjunctive form for the imperative. For 'entrare', the formal imperative is 'entri'. 'Entra' is informal (tu).","https://www.lawlessitalian.com/grammar/formal-imperative/"
"In quella pizzeria si mangia veramente bene.","In quella pizzeria ___ veramente bene.","In that pizzeria one eats really well.","Impersonal 'one'/'people'","","si mangia","si mangiano","ci mangiamo","mangia","A","A2","Si Impersonale","The impersonal 'si' is formed with 'si' + the third person singular verb when there is no direct object or the object is singular.","https://www.lawlessitalian.com/grammar/si-impersonale/"
"In questa biglietteria si vendono i biglietti per il concerto.","In questa biglietteria ___ i biglietti per il concerto.","Tickets for the concert are sold at this ticket office.","","","si vendono","si vende","vendono","vende","A","A2","Si Impersonale","When the object following the impersonal 'si' is plural ('i biglietti'), the verb must be plural ('si vendono'). This is often called the 'si passivante'.","https://www.lawlessitalian.com/grammar/si-impersonale/"
"Come si dice questa parola in inglese?","Come ___ questa parola in inglese?","How do you say this word in English?","","","si dice","si dicono","dici","dice","A","A2","Si Impersonale","The construction is 'si' + 3rd person singular verb ('dice') because the object 'questa parola' is singular. 'Dici' would be the informal 'tu' form without 'si'.","https://www.lawlessitalian.com/grammar/si-impersonale/"
"Il libro che sto leggendo è molto interessante.","Il libro ___ sto leggendo è molto interessante.","The book that I am reading is very interesting.","Relative pronoun connecting the object","","che","chi","cui","quale","A","A2","Pronomi Relativi","'Che' (that/which) is the most common relative pronoun and is used as a subject or direct object. Here it is the direct object of 'leggendo'.","https://www.lawlessitalian.com/grammar/relative-pronouns/"
"Marco è l'amico con cui vado spesso al cinema.","Marco è l'amico con ___ vado spesso al cinema.","Marco is the friend with whom I often go to the cinema.","Relative pronoun following a preposition","","cui","che","chi","quale","A","A2","Pronomi Relativi","When a relative pronoun follows a preposition (like 'con', 'a', 'di'), use 'cui'. 'Che' cannot be used directly after a preposition.","https://www.lawlessitalian.com/grammar/relative-pronouns-cui/"
"Ieri ho letto un libro molto interessante.","Ieri ho ___ un libro molto interessante.","Yesterday I read a very interesting book.","","","letto","legguto","leggere","leggo","A","A2","Participio passato (comuni; irregolari frequenti)","The past participle of 'leggere' is irregular: 'letto'. It's used with 'avere' in the passato prossimo for transitive actions like reading a book.","https://www.lawlessitalian.com/grammar/past-participle/"
"Signora, si accomodi pure, la visita medica inizia subito.","Signora, si ___ pure, la visita medica inizia subito.","Madam, please have a seat, the medical examination starts right away.","","","accomodi","accomoda","accomodate","accomodo","A","A2","Imperativo Formale","The formal imperative (Lei form) uses the present subjunctive. 'Accomodarsi' becomes 'si accomodi' in the formal command, meaning 'please sit down/make yourself comfortable.'","https://www.lawlessitalian.com/grammar/imperative/"
"D'estate fa molto caldo e il cielo è sempre sereno.","D'estate fa molto caldo e il cielo è sempre ___.","In summer it's very hot and the sky is always clear.","","","sereno","nuvoloso","coperto","grigio","A","A2","Tempo (weather) – esteso","'Sereno' means clear/cloudless sky, which logically matches hot summer weather. 'Nuvoloso' (cloudy), 'coperto' (overcast), and 'grigio' (gray) describe different weather conditions.","https://www.lawlessitalian.com/grammar/weather/"
"In inverno c'è spesso la neve sulle montagne.","In inverno c'è spesso la ___ sulle montagne.","In winter there is often snow on the mountains.","","","neve","pioggia","grandine","tempesta","A","A2","Tempo (weather) – esteso","'La neve' (snow) is the typical winter precipitation on mountains. 'Pioggia' is rain, 'grandine' is hail, and 'tempesta' is storm.","https://www.lawlessitalian.com/grammar/weather/"
"Mi fa male la gola e ho un po' di febbre.","Mi fa male la ___ e ho un po' di febbre.","My throat hurts and I have a bit of a fever.","","","gola","testa","pancia","schiena","A","A2","Salute (base)","'Mi fa male la gola' means 'my throat hurts.' The expression 'fare male' (to hurt) is followed by the definite article + body part. This symptom commonly accompanies fever.","https://www.lawlessitalian.com/vocabulary/health/"
"Stamattina mi sono svegliata alle sette.","Stamattina mi sono ___ alle sette.","This morning I woke up at seven.","feminine speaker","svegliato","svegliata","sveglio","svegliano","svegliare","A","A2","Verbi riflessivi (presente e passato prossimo)","Reflexive verbs in passato prossimo use 'essere' as auxiliary, so the past participle agrees with the subject. 'Svegliata' is the feminine form of the past participle of 'svegliarsi.'","https://www.lawlessitalian.com/grammar/reflexive-verbs/"
"In Italia si mangia la pasta quasi ogni giorno.","In Italia ___ la pasta quasi ogni giorno.","In Italy people eat pasta almost every day.","","","si mangia","si mangiano","mangiamo","mangiano","A","A2","Si Impersonale","Si impersonale uses 'si' + third person verb to express 'one/people/we' in general. With singular nouns like 'la pasta', use third person singular: si mangia.","https://www.lawlessitalian.com/grammar/si-impersonal/"
"Come si dice 'thank you' in italiano?","Come ___ 'thank you' in italiano?","How do you say 'thank you' in Italian?","","","si dice","si dicono","dice","diciamo","A","A2","Si Impersonale","The impersonal construction 'si dice' (one says/you say) is used for general statements. The verb 'dire' is in third person singular after 'si'.","https://www.lawlessitalian.com/grammar/si-impersonal/"
"Signora, venga pure da noi domani sera!","Signora, ___ pure da noi domani sera!","Madam, please come to our place tomorrow evening!","formal imperative","","venga","vieni","venite","viene","A","A2","Imperativo Formale","The formal imperative (Lei form) uses the congiuntivo presente. For 'venire', the Lei form is 'venga'. 'Vieni' is informal (tu), 'venite' is plural (voi).","https://www.lawlessitalian.com/grammar/imperative/"
"Non ho mai visitato Roma.","Non ho ___ visitato Roma.","I have never visited Rome.","","","mai","nessuno","niente","più","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","Italian uses double negatives: 'non...mai' means 'never'. Unlike English, both negative words are required in standard Italian.","https://www.lawlessitalian.com/grammar/negation/"
"Non mangio più carne, sono vegetariano.","Non mangio ___ carne, sono vegetariano.","I don't eat meat anymore, I'm vegetarian.","","","più","mai","ancora","niente","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","The construction 'non...più' means 'not anymore' or 'no longer'. It's a compound negative form standard in Italian.","https://www.lawlessitalian.com/grammar/negation/"
