complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Metto sempre lo zucchero nel caffè.,Metto sempre lo zucchero ___ caffè.,I always put sugar in the coffee.,,,nel,al,sul,del,A,A2,Preposizioni articolate,"'Nel' is the contraction of 'in + il', used to express 'in the' before masculine singular nouns starting with a consonant.",https://www.lawlessitalian.com/grammar/articulated-prepositions/
Ho scritto una lettera alla mia amica.,Ho ___ una lettera alla mia amica.,I wrote a letter to my friend.,,,scritto,scrivuto,scritta,scrivato,A,A2,Participio passato (irregolari frequenti),"The past participle of 'scrivere' is irregular: 'scritto'. With 'avere' as auxiliary, it doesn't change for gender/number.",https://www.lawlessitalian.com/grammar/past-participles/
Gli parlo ogni giorno al telefono.,___ parlo ogni giorno al telefono.,I talk to him every day on the phone.,to him,,Gli,Lo,Le,Li,A,A2,Pronomi indiretti,'Gli' is the indirect object pronoun meaning 'to him'. It's used with verbs like 'parlare a' (to speak to).,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Il treno per Milano parte dal binario tre.,Il treno per Milano parte dal ___ tre.,The train to Milan departs from platform three.,,,stazione,binario,biglietto,orario,B,A2,"Viaggi (trasporti, biglietti)",Binario means platform/track at a train station. Dal binario (from the platform) requires the articulated preposition dal (da + il).,https://www.lawlessitalian.com/learn/italian/vocabulary/travel
L'estate prossima andrò in vacanza al mare.,L'estate prossima ___ in vacanza al mare.,Next summer I will go on vacation to the seaside.,,,vado,andrò,andavo,sono andato,B,A2,Futuro semplice,"Andrò is the first person singular future tense of andare (to go). The future tense is used for actions that will happen, indicated by 'l'estate prossima' (next summer).",https://www.lawlessitalian.com/learn/italian/grammar/future-tense
Ieri sera siamo andati al cinema con gli amici.,Ieri sera siamo ___ al cinema con gli amici.,Yesterday evening we went to the cinema with friends.,,,andato,andata,andati,andate,C,A2,"Passato prossimo (essere/avere, accordo)","With essere as auxiliary, the past participle must agree with the subject. Siamo (we) requires the masculine plural form andati.",https://www.lawlessitalian.com/learn/italian/grammar/passato-prossimo-essere
"Ragazzi, aprite i libri a pagina venti!","Ragazzi, ___ i libri a pagina venti!","Boys/Kids, open your books to page twenty!",,,apri,aprite,apre,aprono,B,A2,Imperativo (tu/noi/voi),"Aprite is the imperative form (voi) of aprire. When addressing multiple people (ragazzi), use the voi imperative form.",https://www.lawlessitalian.com/learn/italian/grammar/imperative-mood
Il mio appartamento ha due camere da letto.,Il mio appartamento ha due ___ da letto.,My apartment has two bedrooms.,,,cucine,bagni,camere,saloni,C,A2,Casa e quartiere (vocabolario),Camera da letto is the Italian expression for bedroom. Camere is the plural form of camera (room).,https://www.lawlessitalian.com/learn/italian/vocabulary/house-rooms
Ogni mattina mi sveglio presto e mi preparo per il lavoro.,Ogni mattina mi sveglio presto e ___ preparo per il lavoro.,Every morning I wake up early and get ready for work.,,,ti,mi,si,ci,B,A2,Verbi riflessivi (presente e passato prossimo),Mi is the reflexive pronoun for first person singular (io). Prepararsi is a reflexive verb meaning to get ready/prepare oneself.,https://www.lawlessitalian.com/learn/italian/grammar/reflexive-verbs
"Sono stanca, sto per andare a dormire.","Sono stanca, sto per ___ a dormire.","I'm tired, I'm about to go to sleep.",feminine speaker,,andare,vado,andrò,andando,A,A2,Stare per + infinito,Stare per + infinitive expresses an action about to happen. The infinitive form (andare) must follow 'sto per'.,https://www.lawlessitalian.com/learn/italian/grammar/stare-per
All'università studio economia e diritto.,___ studio economia e diritto.,At university I study economics and law.,,,All'università,Nell'università,A università,In università,A,A2,Scuola e università,All'università (contracted from a + l'università) is the correct way to say 'at university'. The preposition 'a' indicates location for educational institutions.,https://www.lawlessitalian.com/learn/italian/grammar/prepositions-articulated
Posso provare questi pantaloni in una taglia più grande?,Posso provare questi pantaloni in una ___ più grande?,Can I try these pants in a larger size?,,,taglia,misura,numero,grandezza,A,A2,Shopping (vocabolario),"Taglia is the correct word for clothing size in Italian. Numero is used for shoe sizes, while misura and grandezza are not used in this shopping context.",https://www.lawlessitalian.com/learn/italian/vocabulary/shopping-clothes
Mi alzo sempre alle sette del mattino.,Mi ___ sempre alle sette del mattino.,I always get up at seven in the morning.,,,alzo,alza,alzare,alzato,A,A2,Verbi riflessivi (presente e passato prossimo),"Alzarsi is a reflexive verb. With 'mi' (myself), we use the first person singular 'alzo'. The pronoun must match the verb conjugation.",https://www.lawlessitalian.com/learn/italian/grammar/reflexive-verbs
"Vorrei del formaggio parmigiano, per cortesia.","Vorrei ___ formaggio parmigiano, per cortesia.","I would like some Parmesan cheese, please.",,,del,il,un,dello,A,A2,Articoli partitivi,Del (di + il) is the partitive article meaning 'some' for masculine singular nouns beginning with a consonant. It indicates an indefinite quantity.,https://www.lawlessitalian.com/learn/italian/grammar/partitive-articles
Non posso venire perché devo studiare per l'esame.,Non posso venire perché ___ studiare per l'esame.,I can't come because I have to study for the exam.,,,devo,dovere,deve,devono,A,A2,Verbi modali (+ infinito),Devo (I must/have to) is the first person singular of dovere. Modal verbs are followed by the infinitive of the main verb (studiare).,https://www.lawlessitalian.com/learn/italian/grammar/modal-verbs
Oggi c'è molto vento e fa freddo.,Oggi c'è molto ___ e fa freddo.,Today it's very windy and cold.,,,vento,venta,venti,vente,A,A2,Tempo/Meteo (vocabolario),'Vento' (wind) is a masculine singular noun. The expression 'c'è vento' means 'it's windy'.,https://www.lawlessitalian.com/vocabulary/weather/
Durante l'inverno piove spesso e il cielo è nuvoloso.,Durante l'inverno ___ spesso e il cielo è nuvoloso.,During winter it rains often and the sky is cloudy.,,,piove,piovi,piovere,piova,A,A2,Tempo/Meteo (vocabolario),'Piovere' (to rain) is an impersonal verb that uses the third person singular form 'piove' to express 'it rains'.,https://www.lawlessitalian.com/vocabulary/weather/
Gli ho telefonato ieri per invitarlo alla cena.,___ ho telefonato ieri per invitarlo alla cena.,I called him yesterday to invite him to dinner.,,,Gli,Lo,Li,Le,A,A2,Pronomi indiretti,'Gli' is the indirect object pronoun meaning 'to him'. The verb 'telefonare' requires an indirect object (telefonare a qualcuno).,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Marco è andato in Francia per le vacanze estive.,Marco ___ andato in Francia per le vacanze estive.,Marco went to France for summer vacation.,,,è,ha,sono,ho,A,A2,"Passato prossimo (essere/avere, accordo)",'Andare' is a motion verb that uses 'essere' as auxiliary in passato prossimo. The past participle 'andato' agrees with the masculine singular subject 'Marco'.,https://www.lawlessitalian.com/grammar/past-tenses/
"Quando ero bambino, giocavo sempre al parco con gli amici.","Quando ero bambino, ___ sempre al parco con gli amici.","When I was a child, I always used to play in the park with friends.",,,giocavo,gioco,ho giocato,giocherò,A,A2,Ricordi (narrazione semplice),"For repeated past actions and childhood memories, Italian uses the imperfetto tense. 'Giocavo' expresses the ongoing, habitual nature of playing as a child.",https://www.lawlessitalian.com/grammar/imperfect/
Da bambina andavo sempre al mare con i nonni.,Da bambina ___ sempre al mare con i nonni.,As a child I always used to go to the sea with my grandparents.,,,andavo,sono andata,vado,andrò,A,A2,Imperfetto,The imperfect tense 'andavo' expresses habitual actions in the past. The word 'sempre' (always) signals repeated action.,https://www.lawlessitalian.com/grammar/imperfect-tense/
Vorrei del pane per la cena.,Vorrei ___ pane per la cena.,I would like some bread for dinner.,,,del,il,un,dello,A,A2,Articoli partitivi,'Del' (di + il) is the partitive article used before masculine singular nouns starting with consonants to mean 'some'.,https://www.lawlessitalian.com/grammar/partitive-articles/
Il mio collega lavora nell'ufficio accanto.,Il mio ___ lavora nell'ufficio accanto.,My colleague works in the office next door.,,,collega,lavoro,ufficia,capo,A,A2,Lavoro/ufficio (vocabolario),"'Collega' means colleague or coworker, someone who works with you.",https://www.lawlessitalian.com/vocabulary/work-office/
Ho comprato delle mele e ne ho mangiate tre.,Ho comprato delle mele e ___ ho mangiate tre.,I bought some apples and I ate three of them.,,,ne,le,ci,li,A,A2,Particella ne,'Ne' replaces 'di + noun' and means 'of them/of it' when referring to a quantity.,https://www.lawlessitalian.com/grammar/pronoun-ne/
Posso venire con te al cinema?,___ venire con te al cinema?,Can I come with you to the cinema?,,,Posso,Devo,Voglio,So,A,A2,Verbi modali (+ infinito),'Posso' (can/may I) is followed by the infinitive 'venire'. Modal verbs are always followed by infinitives.,https://www.lawlessitalian.com/grammar/modal-verbs/
Non vado mai in palestra la domenica.,Non vado ___ in palestra la domenica.,I never go to the gym on Sundays.,,,mai,sempre,spesso,ancora,A,A2,Avverbi di frequenza/tempo/luogo,"'Mai' (never) is an adverb of frequency. With 'non', it creates a double negative meaning 'never'.",https://www.lawlessitalian.com/grammar/adverbs-of-frequency/
Ieri siamo andati al centro commerciale e abbiamo comprato molte cose.,Ieri siamo andati al centro commerciale e ___ comprato molte cose.,Yesterday we went to the mall and bought many things.,,,abbiamo,avete,hanno,siamo,A,A2,"Passato prossimo (essere/avere, accordo)",The passato prossimo uses 'avere' as auxiliary with transitive verbs like 'comprare'. The subject 'noi' requires 'abbiamo'.,https://www.lawlessitalian.com/grammar/passato-prossimo/
Maria è partita stamattina per Venezia.,Maria è ___ stamattina per Venezia.,Maria left this morning for Venice.,,,partito,partita,partiti,partite,B,A2,"Passato prossimo (essere/avere, accordo)","With auxiliary 'essere', the past participle agrees with the subject. Maria is feminine singular, so 'partita'.",https://www.lawlessitalian.com/grammar/past-participle-agreement/
I miei amici sono venuti a trovarmi ieri sera.,I miei amici ___ venuti a trovarmi ieri sera.,My friends came to visit me last night.,,,hanno,sono,siamo,avete,B,A2,"Passato prossimo (essere/avere, accordo)",Motion verbs like 'venire' use 'essere' as auxiliary in passato prossimo.,https://www.lawlessitalian.com/grammar/verbs-with-essere/
La mia professoressa è una donna intelligente e paziente.,La mia professoressa è una donna ___ e paziente.,My teacher is an intelligent and patient woman.,,,intelligente,intelligenti,intelligento,intelligenta,A,A2,Descrizioni fisiche e del carattere,Adjectives ending in -e like 'intelligente' don't change form for masculine or feminine.,https://www.lawlessitalian.com/grammar/adjectives/
Il prossimo anno andrò all'università per studiare medicina.,Il prossimo anno andrò ___ per studiare medicina.,Next year I will go to university to study medicine.,,,a università,alla università,all'università,in università,C,A2,Scuola e università,"The preposition 'a' + article 'la' contracts to 'alla', but before vowels it becomes 'all''.",https://www.lawlessitalian.com/grammar/prepositions/
Ho già visto questo film tre volte.,Ho già ___ questo film tre volte.,I have already seen this movie three times.,,,vedere,visto,veduto,vista,B,A2,Participio passato (irregolari frequenti),"The irregular past participle of 'vedere' is 'visto', not 'veduto'.",https://www.lawlessitalian.com/grammar/irregular-past-participles/
Ci andiamo spesso la domenica mattina.,___ andiamo spesso la domenica mattina.,We go there often on Sunday mornings.,,,Ci,Vi,Gli,Ne,A,A2,Particella ci,The particle 'ci' means 'there' (to that place) when used with motion verbs.,https://www.lawlessitalian.com/grammar/ci-particle/
Il gelato italiano è più cremoso del gelato americano.,Il gelato italiano è ___ cremoso del gelato americano.,Italian ice cream is creamier than American ice cream.,,,molto,più,meno,tanto,B,A2,Comparativi e superlativi,Comparative of superiority uses 'più' + adjective + 'di/del/della'.,https://www.lawlessitalian.com/grammar/comparatives/
Devo comprare del pane fresco per la cena.,Devo comprare ___ pane fresco per la cena.,I need to buy some fresh bread for dinner.,,,del,della,dei,delle,A,A2,Shopping (vocabolario),The partitive 'di + il' becomes 'del' before masculine singular nouns like 'pane'.,https://www.lawlessitalian.com/grammar/partitive/
"Vai spesso al cinema? Sì, ci vado ogni weekend.","Vai spesso al cinema? Sì, ___ vado ogni weekend.","Do you go to the cinema often? Yes, I go there every weekend.",,,ci,vi,li,ne,A,A2,Particella ci,The particle 'ci' means 'there' and replaces expressions of place. 'Ci vado' means 'I go there' referring back to 'al cinema'.,https://www.lawlessitalian.com/grammar/ci-particle/
